dataset,dataset_spec,dataset_meta,arm,arm_index_bytes,arm_build_seconds,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_1e-05,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.5515000000000001,0.536,0.583,0.5553333333333333,0.016548917386544217,"[0.583, 0.545, 0.551, 0.552, 0.536, 0.565]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",15.0,10.0,13285.83,130,0,0.024,1m,0.0,0.0,1.0,1e-05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.0001,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1656537503 AND 1656552516,0.0001,100,1000000,"{'lo': 1656537503, 'hi': 1656552516}",0.0001,0.542,0.529,0.555,0.5416666666666666,0.01094836365246729,"[0.532, 0.555, 0.529, 0.55, 0.535, 0.549]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",104.0,100.0,13285.85,130,0,0.023,1m,0.0,0.0,1.0,0.0001,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.001,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1656463820 AND 1656623609,0.001,1000,1000000,"{'lo': 1656463820, 'hi': 1656623609}",0.001,0.5315000000000001,0.516,0.553,0.5345000000000001,0.013247641299491781,"[0.546, 0.529, 0.516, 0.529, 0.553, 0.534]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",1102.0,1000.0,13286.1,130,0,0.023,1m,0.0,0.0,1.0,0.001,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.01,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1655753994 AND 1657336369,0.01,10000,1000000,"{'lo': 1655753994, 'hi': 1657336369}",0.01,1.2229999999999999,1.147,1.678,1.306,0.20641220894123485,"[1.678, 1.411, 1.25, 1.196, 1.147, 1.154]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",10461.0,10000.0,15343.4,258,0,0.067,1m,0.0,0.0,1.0,0.01,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.05,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1652605147 AND 1660489156,0.05,50000,1000000,"{'lo': 1652605147, 'hi': 1660489156}",0.05,3.6045,3.563,3.739,3.6365,0.08110671982024661,"[3.735, 3.573, 3.58, 3.739, 3.629, 3.563]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",50581.0,50000.0,15132.4,770,0,0.05,1m,0.0,0.0,1.0,0.05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.1,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1648692376 AND 1664451805,0.1,100000,1000000,"{'lo': 1648692376, 'hi': 1664451805}",0.1,7.3605,7.277,7.658,7.430666666666667,0.17959695617316765,"[7.658, 7.428, 7.644, 7.277, 7.284, 7.293]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",99841.0,100000.0,15948.49,1538,0,0.044,1m,0.0,0.0,1.0,0.1,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.2,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1640806329 AND 1672345134,0.2,200000,1000000,"{'lo': 1640806329, 'hi': 1672345134}",0.2,14.373999999999999,13.887,14.828,14.378333333333332,0.39742303238069443,"[14.006, 14.494, 13.887, 14.801, 14.828, 14.254]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",199173.0,200000.0,17446.88,2946,0,0.053,1m,0.0,0.0,1.0,0.2,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",brin_ts,{'ix_phys10': 24576},0.18510689999857277,False,tsrange_0.5,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1617152976 AND 1696000333,0.5,500000,1000000,"{'lo': 1617152976, 'hi': 1696000333}",0.5,35.953,35.127,36.706,35.903666666666666,0.6616850207362003,"[35.176, 35.127, 35.805, 36.507, 36.101, 36.706]",bitmapscan,ix_phys10,"['Bitmap Heap Scan', 'Bitmap Index Scan']",499677.0,500000.0,21942.71,7298,0,0.048,1m,0.0,0.0,1.0,0.5,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v2386,eq,SELECT * FROM t_phys10 WHERE k_skew = 2386,,98,1000000,{'k_skew': 2386},9.8e-05,0.0485,0.038,0.057,0.04816666666666667,0.009064583093924765,"[0.057, 0.04, 0.038, 0.055, 0.042, 0.057]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,98.0,380.94,100,0,0.041,1m,0.0,0.0,1.0,9.8e-05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v3442,eq,SELECT * FROM t_phys10 WHERE k_skew = 3442,,150,1000000,{'k_skew': 3442},0.00015,0.0635,0.053,0.124,0.072,0.026267851073127395,"[0.124, 0.07, 0.059, 0.053, 0.068, 0.058]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,150.0,380.94,151,0,0.038,1m,0.0,0.0,1.0,0.00015,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v4366,eq,SELECT * FROM t_phys10 WHERE k_skew = 4366,,102,1000000,{'k_skew': 4366},0.000102,0.035500000000000004,0.033,0.068,0.0415,0.013634515026211972,"[0.068, 0.044, 0.037, 0.034, 0.033, 0.033]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,102.0,380.94,103,0,0.044,1m,0.0,0.0,1.0,0.000102,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v4872,eq,SELECT * FROM t_phys10 WHERE k_skew = 4872,,89,1000000,{'k_skew': 4872},8.9e-05,0.036500000000000005,0.029,0.063,0.042166666666666665,0.014288690166235206,"[0.063, 0.057, 0.038, 0.035, 0.031, 0.029]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,89.0,380.94,91,0,0.043,1m,0.0,0.0,1.0,8.9e-05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v7103,eq,SELECT * FROM t_phys10 WHERE k_skew = 7103,,105,1000000,{'k_skew': 7103},0.000105,0.039,0.036,0.065,0.043333333333333335,0.011129540272026815,"[0.065, 0.045, 0.038, 0.036, 0.04, 0.036]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,105.0,380.94,107,0,0.044,1m,0.0,0.0,1.0,0.000105,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v7817,eq,SELECT * FROM t_phys10 WHERE k_skew = 7817,,111,1000000,{'k_skew': 7817},0.000111,0.0445,0.037,0.064,0.04750000000000001,0.010559356040971439,"[0.064, 0.039, 0.037, 0.056, 0.047, 0.042]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,380.94,112,0,0.033,1m,0.0,0.0,1.0,0.000111,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v9310,eq,SELECT * FROM t_phys10 WHERE k_skew = 9310,,66,1000000,{'k_skew': 9310},6.6e-05,0.024,0.024,0.035,0.026,0.0044271887242357325,"[0.035, 0.025, 0.024, 0.024, 0.024, 0.024]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,66.0,380.94,68,0,0.028,1m,0.0,0.0,1.0,6.6e-05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,eq_v9461,eq,SELECT * FROM t_phys10 WHERE k_skew = 9461,,94,1000000,{'k_skew': 9461},9.4e-05,0.032,0.031,0.047,0.034333333333333334,0.006250333324444918,"[0.047, 0.033, 0.032, 0.032, 0.031, 0.031]",bitmapscan,ix_phys10_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,94.0,380.94,96,0,0.029,1m,0.0,0.0,1.0,9.4e-05,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,range_1e-05,range,SELECT * FROM t_phys10 WHERE k_skew BETWEEN 5000 AND 5000,1e-05,111,1000000,"{'lo': 5000, 'hi': 5000}",0.000111,0.0605,0.042,0.079,0.05883333333333333,0.014607075910895606,"[0.079, 0.067, 0.044, 0.067, 0.042, 0.054]",bitmapscan,ix_phys10_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,381.87,114,0,0.045,1m,0.0,0.0,1.0,0.000111,
phys10,"{'name': 'phys10', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 1.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}","{'realised_ts_rank_corr': 0.9999999999999983, 'pg_stats': {'heap_bytes': 117178368, 'total_bytes': 117235712, 'reltuples': 1000000.0, 'columns': {'id': {'n_distinct': -1.0, 'correlation': 1.0}, 'k_uniform': {'n_distinct': 10043.0, 'correlation': -0.004707515}, 'k_skew': {'n_distinct': 10038.0, 'correlation': 0.008677079}, 'a': {'n_distinct': 100.0, 'correlation': 0.009200808}, 'b': {'n_distinct': 100.0, 'correlation': 0.0026135778}, 'ts': {'n_distinct': -0.997816, 'correlation': 1.0}, 'payload': {'n_distinct': 256.0, 'correlation': 0.008042468}}}}",all,"{'ix_phys10_btree_skew': 7143424, 'ix_phys10_hash_skew': 35766272, 'ix_phys10_brin_skew': 24576, 'ix_phys10_a': 7004160, 'ix_phys10_b': 7004160, 'ix_phys10_ab': 7127040, 'ix_phys10_btree_ts': 22478848, 'ix_phys10_brin_ts': 24576}",3.2761546000001545,False,tsrange_1e-05,ts_range,SELECT * FROM t_phys10 WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.011,0.008,0.018,0.012166666666666666,0.0043550736694878845,"[0.018, 0.011, 0.008, 0.017, 0.011, 0.008]",indexscan,ix_phys10_btree_ts,['Index Scan'],14.0,10.0,8.71,4,0,0.065,1m,0.0,0.0,1.0,1e-05,
