dataset,dataset_spec,arm,random_page_cost,ext_stats,qid,family,sql,target_selectivity,true_rows,n_rows,params,achieved_selectivity,exec_ms_median,exec_ms_min,exec_ms_max,exec_ms_mean,exec_ms_stdev,runs,access_path,indexes_used,node_types,est_rows,actual_rows,total_cost,shared_hit,shared_read,planning_time_ms,scale,zipf_s,dep_strength,physical_corr,selectivity,variant,best_arm,best_ms,best_access_path,best_indexes,regret,q_error,direction,ms_lost,reliable,misselected
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_indep_a5,conj,SELECT * FROM t_baseline WHERE a = 5 AND b = 22,,115,1000000,"{'a': 5, 'b': 22, 'variant': 'independent'}",0.000115,0.042499999999999996,0.035,0.072,0.04716666666666666,0.014190372323045883,"[0.072, 0.055, 0.045, 0.04, 0.036, 0.035]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",106.0,115.0,403.73,117,0,0.043,rpc,0.0,0.0,0.0,0.000115,independent,btree_ab_composite,0.035500000000000004,bitmapscan,ix_baseline,1.197183098591549,1.0849056603773586,under,0.006999999999999992,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_dep_a6,conj,SELECT * FROM t_baseline WHERE a = 6 AND b = 3,,107,1000000,"{'a': 6, 'b': 3, 'variant': 'dependent'}",0.000107,0.037,0.033,0.064,0.041,0.011506519890914021,"[0.064, 0.04, 0.037, 0.037, 0.035, 0.033]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",86.0,107.0,330.59,110,0,0.035,rpc,0.0,0.0,0.0,0.000107,dependent,btree_ab_composite,0.034,bitmapscan,ix_baseline,1.088235294117647,1.244186046511628,under,0.0029999999999999957,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_indep_a6,conj,SELECT * FROM t_baseline WHERE a = 6 AND b = 53,,100,1000000,"{'a': 6, 'b': 53, 'variant': 'independent'}",0.0001,0.0445,0.034,0.06,0.04633333333333334,0.012691204303243511,"[0.06, 0.036, 0.035, 0.034, 0.053, 0.06]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",88.0,100.0,337.94,103,0,0.032,rpc,0.0,0.0,0.0,0.0001,independent,btree_ab_composite,0.0315,bitmapscan,ix_baseline,1.4126984126984126,1.1363636363636365,under,0.012999999999999998,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_dep_a33,conj,SELECT * FROM t_baseline WHERE a = 33 AND b = 40,,95,1000000,"{'a': 33, 'b': 40, 'variant': 'dependent'}",9.5e-05,0.0325,0.031,0.058,0.03766666666666667,0.01065207335060488,"[0.058, 0.041, 0.033, 0.032, 0.031, 0.031]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",104.0,95.0,396.45,97,0,0.032,rpc,0.0,0.0,0.0,9.5e-05,dependent,btree_ab_composite,0.033,bitmapscan,ix_baseline,0.9848484848484849,1.0947368421052632,over,-0.0005000000000000004,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_indep_a33,conj,SELECT * FROM t_baseline WHERE a = 33 AND b = 90,,96,1000000,"{'a': 33, 'b': 90, 'variant': 'independent'}",9.6e-05,0.037500000000000006,0.032,0.065,0.041166666666666664,0.012480651692386366,"[0.065, 0.04, 0.043, 0.035, 0.032, 0.032]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",104.0,96.0,396.45,99,0,0.044,rpc,0.0,0.0,0.0,9.6e-05,independent,btree_ab_composite,0.03,bitmapscan,ix_baseline,1.2500000000000002,1.0833333333333333,over,0.007500000000000007,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_dep_a57,conj,SELECT * FROM t_baseline WHERE a = 57 AND b = 84,,88,1000000,"{'a': 57, 'b': 84, 'variant': 'dependent'}",8.8e-05,0.031,0.029,0.057,0.035,0.01089954127475097,"[0.057, 0.033, 0.032, 0.03, 0.029, 0.029]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",97.0,88.0,370.91,91,0,0.031,rpc,0.0,0.0,0.0,8.8e-05,dependent,btree_ab_composite,0.036500000000000005,bitmapscan,ix_baseline,0.8493150684931505,1.1022727272727273,over,-0.005500000000000005,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_indep_a57,conj,SELECT * FROM t_baseline WHERE a = 57 AND b = 34,,101,1000000,"{'a': 57, 'b': 34, 'variant': 'independent'}",0.000101,0.038,0.034,0.066,0.044833333333333336,0.013362883920272102,"[0.066, 0.036, 0.034, 0.057, 0.04, 0.036]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",104.0,101.0,396.45,104,0,0.035,rpc,0.0,0.0,0.0,0.000101,independent,btree_ab_composite,0.0345,bitmapscan,ix_baseline,1.1014492753623186,1.0297029702970297,accurate,0.003499999999999996,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_dep_a75,conj,SELECT * FROM t_baseline WHERE a = 75 AND b = 42,,97,1000000,"{'a': 75, 'b': 42, 'variant': 'dependent'}",9.7e-05,0.032,0.03,0.066,0.037333333333333336,0.01413742079258684,"[0.066, 0.034, 0.033, 0.031, 0.03, 0.03]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",112.0,97.0,425.52,100,0,0.035,rpc,0.0,0.0,0.0,9.7e-05,dependent,btree_ab_composite,0.0685,bitmapscan,ix_baseline,0.46715328467153283,1.1546391752577319,over,-0.036500000000000005,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all_no_brin,4.0,False,conj_indep_a75,conj,SELECT * FROM t_baseline WHERE a = 75 AND b = 92,,85,1000000,"{'a': 75, 'b': 92, 'variant': 'independent'}",8.5e-05,0.036000000000000004,0.031,0.052,0.03833333333333334,0.007763160868271805,"[0.042, 0.034, 0.052, 0.038, 0.033, 0.031]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",96.0,85.0,367.26,88,0,0.026,rpc,0.0,0.0,0.0,8.5e-05,independent,btree_ab_composite,0.047,bitmapscan,ix_baseline,0.7659574468085107,1.1294117647058823,over,-0.010999999999999996,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v2386,eq,SELECT * FROM t_baseline WHERE k_skew = 2386,,98,1000000,{'k_skew': 2386},9.8e-05,0.0385,0.033,0.07,0.04466666666666667,0.014292189008919057,"[0.07, 0.04, 0.037, 0.035, 0.033, 0.053]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,98.0,380.94,100,0,0.043,rpc,0.0,0.0,0.0,9.8e-05,,btree_skew,0.042499999999999996,bitmapscan,ix_baseline,0.9058823529411766,1.0204081632653061,accurate,-0.003999999999999997,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v3442,eq,SELECT * FROM t_baseline WHERE k_skew = 3442,,150,1000000,{'k_skew': 3442},0.00015,0.0625,0.051,0.112,0.06833333333333334,0.022060522810365732,"[0.112, 0.063, 0.066, 0.062, 0.056, 0.051]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,150.0,380.94,151,0,0.045,rpc,0.0,0.0,0.0,0.00015,,btree_skew,0.051000000000000004,bitmapscan,ix_baseline,1.2254901960784312,1.5,under,0.011499999999999996,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v4366,eq,SELECT * FROM t_baseline WHERE k_skew = 4366,,102,1000000,{'k_skew': 4366},0.000102,0.034,0.033,0.065,0.0405,0.012565826673959815,"[0.065, 0.043, 0.034, 0.034, 0.034, 0.033]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,102.0,380.94,103,0,0.034,rpc,0.0,0.0,0.0,0.000102,,btree_skew,0.035500000000000004,bitmapscan,ix_baseline,0.9577464788732394,1.02,accurate,-0.0015000000000000013,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v4872,eq,SELECT * FROM t_baseline WHERE k_skew = 4872,,89,1000000,{'k_skew': 4872},8.9e-05,0.035500000000000004,0.033,0.065,0.0405,0.012243365550370536,"[0.065, 0.04, 0.036, 0.035, 0.034, 0.033]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,89.0,380.94,91,0,0.03,rpc,0.0,0.0,0.0,8.9e-05,,hash_skew,0.0345,bitmapscan,ix_baseline,1.028985507246377,1.1235955056179776,over,0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v7103,eq,SELECT * FROM t_baseline WHERE k_skew = 7103,,105,1000000,{'k_skew': 7103},0.000105,0.042499999999999996,0.036,0.066,0.04700000000000001,0.01127829774389735,"[0.066, 0.042, 0.036, 0.055, 0.043, 0.04]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,105.0,380.94,107,0,0.035,rpc,0.0,0.0,0.0,0.000105,,hash_skew,0.041499999999999995,bitmapscan,ix_baseline,1.0240963855421688,1.05,accurate,0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v7817,eq,SELECT * FROM t_baseline WHERE k_skew = 7817,,111,1000000,{'k_skew': 7817},0.000111,0.0685,0.059,0.103,0.07716666666666666,0.020093946020298417,"[0.103, 0.065, 0.059, 0.062, 0.102, 0.072]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,380.94,112,0,0.063,rpc,0.0,0.0,0.0,0.000111,,btree_skew,0.035,bitmapscan,ix_baseline,1.957142857142857,1.11,under,0.0335,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v9310,eq,SELECT * FROM t_baseline WHERE k_skew = 9310,,66,1000000,{'k_skew': 9310},6.6e-05,0.027,0.025,0.049,0.0305,0.009181503144910425,"[0.049, 0.029, 0.028, 0.026, 0.026, 0.025]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,66.0,380.94,68,0,0.036,rpc,0.0,0.0,0.0,6.6e-05,,hash_skew,0.0295,bitmapscan,ix_baseline,0.9152542372881356,1.5151515151515151,over,-0.0024999999999999988,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,eq_v9461,eq,SELECT * FROM t_baseline WHERE k_skew = 9461,,94,1000000,{'k_skew': 9461},9.4e-05,0.056,0.034,0.067,0.05333333333333334,0.012612163441165307,"[0.056, 0.034, 0.043, 0.056, 0.067, 0.064]",bitmapscan,ix_baseline_hash_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,94.0,380.94,96,0,0.031,rpc,0.0,0.0,0.0,9.4e-05,,btree_skew,0.0315,bitmapscan,ix_baseline,1.777777777777778,1.0638297872340425,over,0.0245,False,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_1e-05,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 5000 AND 5000,1e-05,111,1000000,"{'lo': 5000, 'hi': 5000}",0.000111,0.04,0.035,0.092,0.049666666666666665,0.022169047491190655,"[0.092, 0.056, 0.042, 0.038, 0.035, 0.035]",bitmapscan,ix_baseline_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",100.0,111.0,381.87,114,0,0.067,rpc,0.0,0.0,0.0,0.000111,,btree_skew,0.0555,bitmapscan,ix_baseline,0.7207207207207207,1.11,under,-0.0155,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_1e-05,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656545092 AND 1656547083,1e-05,10,1000000,"{'lo': 1656545092, 'hi': 1656547083}",1e-05,0.0115,0.01,0.016,0.011999999999999999,0.002280350850198276,"[0.016, 0.013, 0.012, 0.011, 0.01, 0.01]",bitmapscan,ix_baseline_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",15.0,10.0,63.35,13,0,0.033,rpc,0.0,0.0,0.0,1e-05,,btree_ts,0.011,bitmapscan,ix_baseline,1.0454545454545454,1.5,over,0.0005000000000000004,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.0001,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4999 AND 5000,0.0001,213,1000000,"{'lo': 4999, 'hi': 5000}",0.000213,0.064,0.06,0.1,0.06999999999999999,0.01538830724933708,"[0.1, 0.072, 0.066, 0.062, 0.06, 0.06]",bitmapscan,ix_baseline_btree_skew,"['Bitmap Heap Scan', 'Bitmap Index Scan']",207.0,213.0,759.49,215,0,0.039,rpc,0.0,0.0,0.0,0.000213,,btree_skew,0.074,bitmapscan,ix_baseline,0.8648648648648649,1.0289855072463767,accurate,-0.009999999999999995,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.0001,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656537503 AND 1656552516,0.0001,100,1000000,"{'lo': 1656537503, 'hi': 1656552516}",0.0001,0.035,0.032,0.061,0.0405,0.011432410069622239,"[0.061, 0.047, 0.036, 0.034, 0.033, 0.032]",bitmapscan,ix_baseline_btree_ts,"['Bitmap Heap Scan', 'Bitmap Index Scan']",103.0,100.0,392.8,102,0,0.034,rpc,0.0,0.0,0.0,0.0001,,btree_ts,0.034,bitmapscan,ix_baseline,1.0294117647058825,1.03,accurate,0.0010000000000000009,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.001,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4995 AND 5005,0.001,1154,1000000,"{'lo': 4995, 'hi': 5005}",0.001154,0.229,0.199,0.364,0.248,0.05955501658130908,"[0.364, 0.224, 0.234, 0.215, 0.252, 0.199]",indexscan,ix_baseline_btree_skew,['Index Scan'],1173.0,1154.0,4539.78,1152,0,0.042,rpc,0.0,0.0,0.0,0.001154,,btree_skew,0.46799999999999997,bitmapscan,ix_baseline,0.48931623931623935,1.016464471403813,accurate,-0.23899999999999996,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.001,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1656463820 AND 1656623609,0.001,1000,1000000,"{'lo': 1656463820, 'hi': 1656623609}",0.001,0.1975,0.181,0.472,0.24283333333333332,0.1137671598778253,"[0.472, 0.21, 0.227, 0.185, 0.182, 0.181]",indexscan,ix_baseline_btree_ts,['Index Scan'],1085.0,1000.0,4217.69,1006,0,0.061,rpc,0.0,0.0,0.0,0.001,,btree_ts,0.368,bitmapscan,ix_baseline,0.5366847826086957,1.085,over,-0.17049999999999998,False,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.01,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4951 AND 5049,0.01,10093,1000000,"{'lo': 4951, 'hi': 5049}",0.010093,44.4285,44.02,45.366,44.52866666666667,0.4583255029634131,"[44.61, 45.366, 44.319, 44.02, 44.329, 44.528]",seqscan,,['Seq Scan'],10653.0,10093.0,29304.0,13147,1157,0.07,rpc,0.0,0.0,0.0,0.010093,,btree_skew,4.434,bitmapscan,ix_baseline,10.019959404600812,1.0554839988110571,over,39.9945,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.01,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1655753994 AND 1657336369,0.01,10000,1000000,"{'lo': 1655753994, 'hi': 1657336369}",0.01,49.77,49.662,51.424,50.04816666666667,0.6856933473985772,"[49.995, 49.828, 49.668, 51.424, 49.712, 49.662]",seqscan,,['Seq Scan'],10677.0,10000.0,29304.0,13371,933,0.069,rpc,0.0,0.0,0.0,0.01,,btree_ts,3.741,bitmapscan,ix_baseline,13.30392943063352,1.0677,over,46.029,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.05,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4753 AND 5250,0.05,50117,1000000,"{'lo': 4753, 'hi': 5250}",0.050117,44.503,44.292,45.554,44.75683333333333,0.5490418623990962,"[44.348, 44.599, 44.407, 44.292, 45.341, 45.554]",seqscan,,['Seq Scan'],52267.0,50117.0,29304.0,13595,709,0.069,rpc,0.0,0.0,0.0,0.050117,,btree_skew,12.003,bitmapscan,ix_baseline,3.707656419228526,1.0428996149011314,accurate,32.5,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.05,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1652605147 AND 1660489156,0.05,50000,1000000,"{'lo': 1652605147, 'hi': 1660489156}",0.05,50.3155,49.754,50.755,50.22383333333334,0.3840788547507766,"[50.371, 50.755, 49.8, 50.403, 50.26, 49.754]",seqscan,,['Seq Scan'],50097.0,50000.0,29304.0,13819,485,0.074,rpc,0.0,0.0,0.0,0.05,,btree_ts,11.944500000000001,bitmapscan,ix_baseline,4.212440872368035,1.00194,accurate,38.370999999999995,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.1,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4503 AND 5498,0.1,100104,1000000,"{'lo': 4503, 'hi': 5498}",0.100104,44.664,43.97,45.262,44.715666666666664,0.45787188892382,"[44.624, 44.704, 45.131, 45.262, 44.603, 43.97]",seqscan,,['Seq Scan'],104458.0,100104.0,29304.0,14043,261,0.072,rpc,0.0,0.0,0.0,0.100104,,btree_skew,16.735500000000002,bitmapscan,ix_baseline,2.668817782558035,1.0434947654439384,accurate,27.9285,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.1,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1648692376 AND 1664451805,0.1,100000,1000000,"{'lo': 1648692376, 'hi': 1664451805}",0.1,50.6365,49.718,51.952,50.7605,0.8771715339658479,"[51.112, 50.161, 50.157, 49.718, 51.463, 51.952]",seqscan,,['Seq Scan'],99556.0,100000.0,29304.0,14267,37,0.069,rpc,0.0,0.0,0.0,0.1,,btree_ts,17.490000000000002,bitmapscan,ix_baseline,2.895168667810177,1.0044598015187431,accurate,33.146499999999996,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.2,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 4004 AND 5996,0.2,200174,1000000,"{'lo': 4004, 'hi': 5996}",0.200174,47.5745,47.335,48.446,47.68666666666667,0.42728897325658366,"[48.446, 47.36, 47.335, 47.83, 47.401, 47.748]",seqscan,,['Seq Scan'],206081.0,200174.0,29304.0,14304,0,0.071,rpc,0.0,0.0,0.0,0.200174,,btree_skew,23.813499999999998,bitmapscan,ix_baseline,1.9977953681735152,1.0295093268856095,accurate,23.761000000000003,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.2,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1640806329 AND 1672345134,0.2,200000,1000000,"{'lo': 1640806329, 'hi': 1672345134}",0.2,52.009,51.838,53.517,52.38183333333333,0.6823402132856224,"[52.025, 51.993, 51.983, 51.838, 52.935, 53.517]",seqscan,,['Seq Scan'],198523.0,200000.0,29304.0,14304,0,0.07,rpc,0.0,0.0,0.0,0.2,,btree_ts,25.991500000000002,bitmapscan,ix_baseline,2.0010003270299905,1.007439943986339,accurate,26.0175,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,range_0.5,range,SELECT * FROM t_baseline WHERE k_skew BETWEEN 2502 AND 7499,0.5,500076,1000000,"{'lo': 2502, 'hi': 7499}",0.500076,49.430499999999995,49.159,50.43,49.54933333333333,0.47018918178395697,"[49.159, 49.219, 50.43, 49.627, 49.561, 49.3]",seqscan,,['Seq Scan'],501758.0,500076.0,29304.0,14304,0,0.072,rpc,0.0,0.0,0.0,0.500076,,btree_skew,40.42100000000001,bitmapscan,ix_baseline,1.22289156626506,1.00336348874971,accurate,9.009499999999989,True,True
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,tsrange_0.5,ts_range,SELECT * FROM t_baseline WHERE ts BETWEEN 1617152976 AND 1696000333,0.5,500000,1000000,"{'lo': 1617152976, 'hi': 1696000333}",0.5,55.964,55.425,56.701,56.01783333333333,0.4325516924792548,"[56.701, 55.797, 55.909, 56.256, 55.425, 56.019]",seqscan,,['Seq Scan'],500059.0,500000.0,29304.0,14304,0,0.069,rpc,0.0,0.0,0.0,0.5,,btree_ts,56.748000000000005,seqscan,,0.9861845351378021,1.000118,accurate,-0.784000000000006,True,False
baseline,"{'name': 'baseline', 'n_rows': 1000000, 'zipf_s': 0.0, 'dep_strength': 0.0, 'physical_corr': 0.0, 'domain_skew': 10000, 'domain_a': 100, 'domain_b': 100, 'seed': 42}",all,4.0,False,conj_dep_a5,conj,SELECT * FROM t_baseline WHERE a = 5 AND b = 72,,102,1000000,"{'a': 5, 'b': 72, 'variant': 'dependent'}",0.000102,0.036500000000000005,0.033,0.073,0.042666666666666665,0.015422926656982668,"[0.073, 0.044, 0.038, 0.035, 0.033, 0.033]",bitmapscan,ix_baseline_ab,"['Bitmap Heap Scan', 'Bitmap Index Scan']",90.0,102.0,345.28,105,0,0.057,rpc,0.0,0.0,0.0,0.000102,dependent,btree_ab_composite,0.062,bitmapscan,ix_baseline,0.5887096774193549,1.1333333333333333,under,-0.025499999999999995,False,False
